City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Timberlake,US,2022-09-06 01:37:54,37.3207,-79.2575,73.89,96,100,0.0
296,Deqing,CN,2022-09-06 01:37:54,30.5448,119.9599,83.03,60,0,2.98
297,Amarillo,US,2022-09-06 01:34:53,35.222,-101.8313,83.25,48,0,11.5
298,Asau,RO,2022-09-06 01:37:54,46.4333,26.4,49.28,80,62,2.01
299,Meulaboh,ID,2022-09-06 01:37:55,4.1363,96.1285,79.3,75,100,3.53
300,Challapata,BO,2022-09-06 01:37:55,-18.9,-66.7667,39.11,24,0,4.65
301,La Palma,US,2022-09-06 01:37:55,33.8464,-118.0467,105.31,52,0,9.22
302,Ostrovnoy,RU,2022-09-06 01:37:55,68.0531,39.5131,46.69,89,100,13.6
303,Baykit,RU,2022-09-06 01:37:56,61.67,96.37,44.64,86,97,7.0
304,Vestmanna,FO,2022-09-06 01:37:56,62.1564,-7.1664,52.72,100,100,16.11
305,Toktogul,KG,2022-09-06 01:37:56,41.8708,72.9402,73.44,33,0,1.05
306,Ilulissat,GL,2022-09-06 01:34:18,69.2167,-51.1,41.02,87,100,2.3
307,Jevicko,CZ,2022-09-06 01:37:57,49.6322,16.7113,58.26,56,13,2.59
308,Bambous Virieux,MU,2022-09-06 01:37:57,-20.3428,57.7575,70.05,73,40,11.5
309,Lata,PT,2022-09-06 01:37:57,40.1629,-8.3327,67.82,97,75,2.98
310,Puerto Escondido,MX,2022-09-06 01:37:57,15.85,-97.0667,83.23,61,75,3.44
311,Barcelos,PT,2022-09-06 01:35:24,41.5388,-8.6151,67.84,97,49,4.29
312,Te Anau,NZ,2022-09-06 01:37:58,-45.4167,167.7167,41.02,72,51,1.54
313,Laguna,US,2022-09-06 01:37:58,38.421,-121.4238,113.09,13,0,9.22
314,Viedma,AR,2022-09-06 01:37:58,-40.8135,-62.9967,68.07,19,70,20.76
315,Naze,JP,2022-09-06 01:37:58,28.3667,129.4833,81.52,79,100,11.95
316,Dolgoye,RU,2022-09-06 01:37:59,52.8,37.2167,42.51,92,90,9.15
317,Puerto Baquerizo Moreno,EC,2022-09-06 01:37:59,-0.9,-89.6,69.22,88,97,9.4
318,Ilula,TZ,2022-09-06 01:37:59,-7.6766,36.0366,53.89,86,0,4.85
319,Praia Da Vitoria,PT,2022-09-06 01:38:00,38.7333,-27.0667,73.76,83,75,5.84
320,Half Moon Bay,US,2022-09-06 01:38:00,37.4636,-122.4286,103.78,51,0,20.71
321,Sechura,PE,2022-09-06 01:38:00,-5.5569,-80.8222,63.39,79,21,10.69
322,Tiznit,MA,2022-09-06 01:38:00,29.5833,-9.5,70.74,57,25,1.41
323,Bukama,CD,2022-09-06 01:39:01,-9.2,25.85,73.22,31,0,2.57
324,Pafos,CY,2022-09-06 01:39:01,34.7667,32.4167,74.98,69,0,5.75
325,Lensk,RU,2022-09-06 01:39:01,60.7253,114.9278,51.93,71,71,12.26
326,Boguchar,RU,2022-09-06 01:39:01,49.9358,40.545,47.34,75,74,6.38
327,Leh,IN,2022-09-06 01:39:02,34.1667,77.5833,52.79,74,99,3.42
328,Ambilobe,MG,2022-09-06 01:39:02,-13.2,49.05,65.59,76,5,3.58
329,Valparaiso,CL,2022-09-06 01:36:25,-33.0393,-71.6273,54.0,94,100,2.3
330,Pierre,US,2022-09-06 01:39:02,44.3683,-100.351,85.28,54,0,3.0
331,Torbay,CA,2022-09-06 01:39:03,47.6666,-52.7314,61.75,91,100,13.0
332,Belmonte,BR,2022-09-06 01:39:03,-15.8631,-38.8828,70.41,86,25,9.44
333,Okato,NZ,2022-09-06 01:39:03,-39.2,173.8833,50.65,42,9,4.61
334,Zhezkazgan,KZ,2022-09-06 01:39:04,47.8043,67.7144,66.18,30,0,0.0
335,Pasighat,IN,2022-09-06 01:39:04,28.0667,95.3333,74.75,98,100,2.24
336,Banjar,ID,2022-09-06 01:39:04,-8.19,114.9675,87.15,59,64,0.94
337,Dom Pedrito,BR,2022-09-06 01:39:05,-30.9828,-54.6731,53.56,92,100,7.92
338,Miri,MY,2022-09-06 01:39:05,4.4148,114.0089,77.14,88,40,10.36
339,Port Augusta,AU,2022-09-06 01:39:05,-32.5,137.7667,68.79,27,0,6.26
340,Coihaique,CL,2022-09-06 01:35:52,-45.5752,-72.0662,44.55,93,100,8.05
341,Nogliki,RU,2022-09-06 01:39:06,51.8333,143.1667,58.84,88,100,19.98
342,Chimbote,PE,2022-09-06 01:39:06,-9.0853,-78.5783,60.84,85,10,7.61
343,Kendari,ID,2022-09-06 01:39:07,-3.945,122.4989,76.08,92,100,2.62
344,Tabou,CI,2022-09-06 01:39:07,4.423,-7.3528,74.64,93,94,6.64
345,Macclesfield,GB,2022-09-06 01:39:07,53.2602,-2.1256,58.91,87,100,3.44
346,Belgrade,RS,2022-09-06 01:37:06,44.804,20.4651,60.46,97,0,1.14
347,Privolzhye,RU,2022-09-06 01:39:07,52.8649,48.6044,44.31,65,81,5.17
348,Middelburg,ZA,2022-09-06 01:39:08,-25.7751,29.4648,58.01,21,89,9.33
349,Carahue,CL,2022-09-06 01:39:08,-38.7,-73.1667,45.52,81,91,1.79
350,Mariental,NA,2022-09-06 01:39:08,-24.6333,17.9667,50.74,40,3,6.06
351,Aiani,GR,2022-09-06 01:39:09,40.1667,21.8167,62.33,94,13,2.3
352,Comodoro Rivadavia,AR,2022-09-06 01:36:23,-45.8667,-67.5,67.86,14,0,12.66
353,Bajah,YE,2022-09-06 01:39:09,13.8141,44.6301,79.23,53,47,4.12
354,Taltal,CL,2022-09-06 01:39:09,-25.4,-70.4833,59.32,66,17,4.32
355,Vostok,RU,2022-09-06 01:39:09,46.4856,135.8833,55.9,100,100,3.62
356,Iquique,CL,2022-09-06 01:36:29,-20.2208,-70.1431,57.24,68,42,4.45
357,Dingle,PH,2022-09-06 01:39:10,10.9995,122.6711,83.21,78,100,8.05
358,Castro,BR,2022-09-06 01:39:10,-24.7911,-50.0119,50.74,96,64,6.8
359,Kihei,US,2022-09-06 01:39:10,20.785,-156.4656,83.3,82,40,19.57
360,Kindu,CD,2022-09-06 01:39:11,-2.95,25.95,69.93,89,36,2.35
361,Maniitsoq,GL,2022-09-06 01:39:11,65.4167,-52.9,39.27,95,100,15.75
362,Casablanca,MA,2022-09-06 01:37:09,33.5928,-7.6192,71.33,78,2,5.99
363,Port Arthur,CN,2022-09-06 01:39:11,38.8,121.2667,75.42,59,0,19.51
364,Santa Cruz Del Sur,CU,2022-09-06 01:39:12,20.7147,-77.9956,81.32,77,13,5.97
365,Abha,SA,2022-09-06 01:39:12,18.2164,42.5053,62.85,48,0,4.61
366,Mamou,GN,2022-09-06 01:39:12,10.5,-12.0,68.36,96,100,2.3
367,Henties Bay,NA,2022-09-06 01:40:13,-22.116,14.2845,52.52,91,0,5.01
368,Mandera,KE,2022-09-06 01:40:13,3.9366,41.867,73.38,62,3,15.93
369,Ginir,ET,2022-09-06 01:40:13,7.1333,40.7,60.42,81,87,3.83
370,Roseburg,US,2022-09-06 01:40:13,43.2165,-123.3417,82.51,29,0,10.36
371,Shimoda,JP,2022-09-06 01:40:14,34.6667,138.95,86.36,67,52,8.19
372,Aksarka,RU,2022-09-06 01:40:14,66.5606,67.7975,41.36,92,100,10.09
373,Amot,NO,2022-09-06 01:40:14,59.5714,7.9877,44.64,95,98,1.3
374,Cockburn Town,TC,2022-09-06 01:40:14,21.4612,-71.1419,83.37,75,27,11.63
375,Mandalgovi,MN,2022-09-06 01:40:15,45.7625,106.2708,61.74,38,3,10.96
376,Korla,CN,2022-09-06 01:40:15,41.7597,86.1469,79.61,15,0,0.51
377,Beaufort,MY,2022-09-06 01:40:15,5.3473,115.7455,74.8,92,100,1.66
378,Tommot,RU,2022-09-06 01:40:15,58.9564,126.2925,51.67,92,100,2.53
379,Tuatapere,NZ,2022-09-06 01:40:16,-46.1333,167.6833,46.45,65,97,11.48
380,Marawi,PH,2022-09-06 01:40:16,7.9986,124.2928,77.31,80,90,0.72
381,Santa Marinella,IT,2022-09-06 01:40:16,42.0345,11.8536,75.7,70,0,2.59
382,Aswan,EG,2022-09-06 01:40:16,24.0934,32.907,87.1,30,0,8.05
383,Aitape,PG,2022-09-06 01:40:17,-3.1374,142.3475,85.93,64,65,9.6
384,Padang,ID,2022-09-06 01:40:17,-0.9492,100.3543,82.45,71,43,1.86
385,Los Llanos De Aridane,ES,2022-09-06 01:40:17,28.6585,-17.9182,69.55,93,40,10.36
386,Thinadhoo,MV,2022-09-06 01:40:17,0.5333,72.9333,82.24,73,100,17.09
387,Kruisfontein,ZA,2022-09-06 01:40:18,-34.0033,24.7314,50.88,63,18,14.97
388,Karasjok,NO,2022-09-06 01:40:18,69.4719,25.5112,42.87,92,100,13.82
389,Vilhena,BR,2022-09-06 01:40:18,-12.7406,-60.1458,77.63,39,73,4.81
390,Karlskrona,SE,2022-09-06 01:40:19,56.1616,15.5866,43.25,83,58,7.38
391,Charters Towers,AU,2022-09-06 01:40:19,-20.1,146.2667,76.75,46,58,13.18
392,Chernyshevskiy,RU,2022-09-06 01:40:19,63.0128,112.4714,41.59,91,100,12.17
393,Sumenep,ID,2022-09-06 01:40:19,-7.0167,113.8667,82.44,71,93,7.72
394,Kushiro,JP,2022-09-06 01:40:20,42.975,144.3747,68.95,94,75,12.66
395,George,ZA,2022-09-06 01:40:20,-33.963,22.4617,49.55,66,40,8.05
396,Nishihara,JP,2022-09-06 01:40:20,26.1842,127.7558,85.68,89,75,13.8
397,Palana,RU,2022-09-06 01:40:20,59.1167,159.9667,45.14,58,0,6.87
398,Isiro,CD,2022-09-06 01:40:21,2.7739,27.616,63.34,98,10,0.29
399,Gboko,NG,2022-09-06 01:40:21,7.3179,8.9951,72.01,95,94,5.14
400,Dukat,RU,2022-09-06 01:40:21,62.55,155.55,48.33,43,34,3.78
401,Kaitangata,NZ,2022-09-06 01:40:21,-46.2817,169.8464,45.23,66,81,13.38
402,Shingu,JP,2022-09-06 01:40:22,33.7333,135.9833,81.21,88,99,13.35
403,Aquiraz,BR,2022-09-06 01:40:22,-3.9014,-38.3911,80.69,80,21,18.45
404,Nemuro,JP,2022-09-06 01:40:22,43.3236,145.575,67.01,86,57,15.7
405,Merauke,ID,2022-09-06 01:40:23,-8.4667,140.3333,81.95,78,98,13.47
406,Mporokoso,ZM,2022-09-06 01:40:23,-9.3727,30.125,62.04,39,0,6.8
407,Khoy,IR,2022-09-06 01:40:23,38.5504,44.9535,65.64,54,0,3.83
408,Teguise,ES,2022-09-06 01:40:23,29.0605,-13.564,70.02,78,0,17.27
409,Kalach-Na-Donu,RU,2022-09-06 01:40:24,48.691,43.5264,52.34,54,78,9.95
410,Sabang,ID,2022-09-06 01:40:24,5.8933,95.3214,81.95,74,100,16.87
411,Buncrana,IE,2022-09-06 01:40:24,55.1333,-7.45,59.86,85,100,15.1
412,Saint Anthony,US,2022-09-06 01:36:52,45.0205,-93.218,71.22,69,40,9.22
413,Komsomolskiy,UZ,2022-09-06 01:40:25,40.4272,71.7189,70.52,30,0,4.61
414,Ous,RU,2022-09-06 01:40:25,60.9058,61.5186,42.55,76,100,2.48
415,Boz,FR,2022-09-06 01:41:25,46.4071,4.9109,68.65,96,53,1.14
416,Tuy Hoa,VN,2022-09-06 01:41:25,13.0833,109.3,76.23,95,100,6.55
417,Shitanjing,CN,2022-09-06 01:41:26,39.2342,106.3439,67.8,14,0,1.45
418,Hambantota,LK,2022-09-06 01:41:26,6.1241,81.1185,77.34,94,40,5.75
419,Aviles,ES,2022-09-06 01:41:12,43.5547,-5.9248,65.93,88,0,3.44
420,Erie,US,2022-09-06 01:41:26,42.7667,-78.6664,65.25,93,100,1.01
421,Kilindoni,TZ,2022-09-06 01:41:26,-7.9139,39.6668,74.68,75,2,11.92
422,Vestmannaeyjar,IS,2022-09-06 01:41:27,63.4427,-20.2734,53.29,77,86,6.8
423,Saint-Joseph,RE,2022-09-06 01:41:27,-21.3667,55.6167,68.38,73,24,13.82
424,Olga,RU,2022-09-06 01:41:27,43.7444,135.2892,65.08,99,100,6.49
425,Shelburne,CA,2022-09-06 01:41:28,44.0787,-80.2041,63.36,86,100,6.13
426,Silao,MX,2022-09-06 01:41:28,20.9333,-101.4333,64.22,84,100,6.4
427,Alice Springs,AU,2022-09-06 01:41:28,-23.7,133.8833,71.15,24,100,13.8
428,Cabo San Lucas,MX,2022-09-06 01:38:29,22.8909,-109.9124,88.11,70,40,6.91
429,Kavaratti,IN,2022-09-06 01:41:28,10.5669,72.642,77.38,88,100,24.11
430,Hay River,CA,2022-09-06 01:41:29,60.8156,-115.7999,64.38,55,40,11.5
431,Port Blair,IN,2022-09-06 01:41:29,11.6667,92.75,77.04,88,100,5.75
432,Bulgan,MN,2022-09-06 01:41:29,48.8125,103.5347,61.23,52,10,3.71
433,Panchgani,IN,2022-09-06 01:41:29,17.9167,73.8167,65.28,92,98,1.63
434,Sitka,US,2022-09-06 01:41:30,57.0531,-135.33,60.69,72,100,8.05
435,Kudahuvadhoo,MV,2022-09-06 01:41:30,2.6708,72.8944,81.95,75,100,18.66
436,Yantal,RU,2022-09-06 01:41:30,56.8471,105.2542,49.86,78,76,7.31
437,Sola,VU,2022-09-06 01:41:30,-13.8833,167.55,80.47,73,11,12.88
438,Westport,US,2022-09-06 01:41:31,41.1415,-73.3579,77.09,90,75,8.05
439,Narasannapeta,IN,2022-09-06 01:41:31,18.4167,84.05,83.95,76,46,4.23
440,Unai,BR,2022-09-06 01:41:31,-16.3575,-46.9061,75.16,39,95,3.02
441,Aykhal,RU,2022-09-06 01:41:31,66.0,111.5,37.27,99,100,5.55
442,Machali,CL,2022-09-06 01:41:32,-34.1833,-70.6667,60.75,41,0,2.98
443,Pacific Grove,US,2022-09-06 01:37:00,36.6177,-121.9166,82.08,69,0,5.01
444,Bluefields,NI,2022-09-06 01:41:32,12.0137,-83.7635,77.61,84,100,3.87
445,Charlestown,AU,2022-09-06 01:41:32,-32.95,151.6667,64.02,70,98,4.0
446,Gunnedah,AU,2022-09-06 01:41:32,-30.9833,150.25,63.27,51,12,2.84
447,Faya,SA,2022-09-06 01:41:33,18.3851,42.4509,63.12,64,1,2.64
448,Novokizhinginsk,RU,2022-09-06 01:41:33,51.6115,109.5917,60.4,43,54,6.49
449,Ardakan,IR,2022-09-06 01:41:33,32.31,54.0175,74.01,15,2,5.77
450,General Pico,AR,2022-09-06 01:41:33,-35.6566,-63.7568,58.82,22,4,14.16
451,High Level,CA,2022-09-06 01:41:34,58.5169,-117.136,59.11,72,75,4.61
452,Abu Samrah,SY,2022-09-06 01:41:34,35.3029,37.1841,71.55,77,0,7.23
453,Khuzhir,RU,2022-09-06 01:41:34,53.1939,107.3397,56.66,68,93,9.22
454,Bombay,IN,2022-09-06 01:39:57,19.0144,72.8479,82.38,83,75,6.91
455,Santa Fe,AR,2022-09-06 01:41:35,-31.6333,-60.7,56.01,81,0,6.24
456,Venustiano Carranza,MX,2022-09-06 01:41:35,19.43,-99.0992,66.15,55,100,11.5
457,Morgan City,US,2022-09-06 01:40:00,29.6994,-91.2068,81.0,84,100,3.11
458,Port Lincoln,AU,2022-09-06 01:41:35,-34.7333,135.8667,59.49,59,2,14.23
459,Nata,PA,2022-09-06 01:42:35,8.3333,-80.5167,76.73,90,100,2.62
460,Megion,RU,2022-09-06 01:42:36,61.0296,76.1136,44.62,87,61,9.19
461,Alacranes,CU,2022-09-06 01:42:36,22.7675,-81.5675,81.09,90,3,4.97
462,Kamwenge,UG,2022-09-06 01:42:36,0.1866,30.4539,60.96,97,33,0.81
463,Neuquen,AR,2022-09-06 01:42:35,-38.9516,-68.0591,55.29,50,61,0.0
464,Inirida,CO,2022-09-06 01:42:36,3.8653,-67.9239,73.0,97,100,3.27
465,Pushkino,RU,2022-09-06 01:42:37,56.0172,37.8667,46.09,95,83,7.23
466,Kingston,JM,2022-09-06 01:41:53,17.997,-76.7936,85.15,85,20,5.75
467,Raudeberg,NO,2022-09-06 01:42:37,61.9875,5.1352,52.47,66,26,5.75
468,Ashland,US,2022-09-06 01:40:16,40.8167,-82.2665,67.41,93,100,6.76
469,Kahramanmaras,TR,2022-09-06 01:42:37,38.0,37.0,58.28,68,0,6.67
470,Menongue,AO,2022-09-06 01:42:37,-14.6585,17.691,63.46,40,76,2.01
471,West Bay,KY,2022-09-06 01:42:38,19.3667,-81.4167,84.27,85,0,5.75
472,Terrace,CA,2022-09-06 01:42:38,54.5163,-128.6035,58.91,82,75,14.97
473,Pouembout,NC,2022-09-06 01:42:38,-21.1333,164.9,70.7,68,100,5.53
474,La Fleche,FR,2022-09-06 01:42:39,47.6982,-0.0755,62.8,82,50,6.31
475,Urucara,BR,2022-09-06 01:42:39,-2.5364,-57.76,79.83,53,9,1.92
476,Brae,GB,2022-09-06 01:42:39,60.3964,-1.353,58.19,91,97,20.42
477,Fairbanks,US,2022-09-06 01:42:39,64.8378,-147.7164,61.61,59,40,5.75
478,Hailar,CN,2022-09-06 01:42:40,49.2,119.7,52.41,45,8,5.32
479,Iraquara,BR,2022-09-06 01:42:40,-12.2486,-41.6194,63.88,79,1,9.53
480,Somerset,US,2022-09-06 01:42:40,40.5668,-74.5496,77.88,88,75,0.0
481,Husavik,IS,2022-09-06 01:42:40,66.0449,-17.3389,50.25,86,100,0.45
482,Bafra,TR,2022-09-06 01:42:41,41.5678,35.9069,67.82,84,100,4.79
483,Kibara,TZ,2022-09-06 01:42:41,-2.15,33.45,71.82,72,61,6.46
484,Benguela,AO,2022-09-06 01:42:41,-12.5763,13.4055,67.77,89,6,3.65
485,Portland,US,2022-09-06 01:41:58,45.5234,-122.6762,80.55,44,20,17.27
486,Mauguio,FR,2022-09-06 01:42:41,43.6181,4.0074,76.89,91,0,12.66
487,Leningradskiy,RU,2022-09-06 01:42:42,69.3833,178.4167,33.1,100,100,10.58
488,Byron Bay,AU,2022-09-06 01:42:42,-28.65,153.6167,64.94,67,38,11.81
489,San Andres,CO,2022-09-06 01:42:42,12.5847,-81.7006,82.42,83,75,3.44
490,Sao Borja,BR,2022-09-06 01:40:53,-28.6606,-56.0044,51.94,76,12,4.12
491,Kratovo,MK,2022-09-06 01:42:42,42.0792,22.1814,52.39,69,3,3.33
492,Nabire,ID,2022-09-06 01:42:43,-3.3667,135.4833,85.3,67,32,4.68
493,Angra Dos Reis,BR,2022-09-06 01:38:42,-23.0067,-44.3181,64.38,90,100,0.6
494,Chapais,CA,2022-09-06 01:42:43,49.7834,-74.8492,53.38,59,1,2.55
495,Fortuna,US,2022-09-06 01:38:33,40.5982,-124.1573,70.09,78,10,1.99
496,Jacmel,HT,2022-09-06 01:42:43,18.2342,-72.5347,80.44,83,100,1.05
497,Kaitong,CN,2022-09-06 01:42:44,44.8135,123.15,58.98,50,100,11.81
498,Lagoa,PT,2022-09-06 01:42:44,39.05,-27.9833,72.57,79,97,9.44
499,Talnakh,RU,2022-09-06 01:42:44,69.4865,88.3972,36.21,92,100,2.04
500,Sambava,MG,2022-09-06 01:42:44,-14.2667,50.1667,70.36,81,94,10.69
501,Bunia,CD,2022-09-06 01:42:45,1.5667,30.25,60.85,92,15,1.92
502,Arvin,US,2022-09-06 01:42:45,35.2091,-118.8284,105.93,30,3,6.29
503,Gushikawa,JP,2022-09-06 01:42:45,26.3544,127.8686,85.62,85,75,12.66
504,The Valley,AI,2022-09-06 01:42:45,18.217,-63.0578,84.09,79,100,13.24
505,Oboyan,RU,2022-09-06 01:42:46,51.2098,36.2792,40.91,91,48,7.34
506,Shirone,JP,2022-09-06 01:42:46,37.7667,139.0167,95.94,52,13,8.7
507,Necochea,AR,2022-09-06 01:42:46,-38.5473,-58.7368,54.28,48,0,11.83
508,Santa Isabel Do Rio Negro,BR,2022-09-06 01:43:46,-0.4139,-65.0192,72.64,99,98,3.2
509,Scarborough,GB,2022-09-06 01:43:47,54.2797,-0.4044,63.16,86,71,7.43
510,Mackenzie,CA,2022-09-06 01:43:47,55.2999,-123.1698,61.02,41,100,10.36
511,Champerico,GT,2022-09-06 01:43:47,14.3,-91.9167,80.11,83,100,6.35
512,Salaga,GH,2022-09-06 01:43:47,8.5508,-0.5188,72.3,97,27,5.99
513,Gua Musang,MY,2022-09-06 01:43:48,4.8823,101.9644,82.33,75,96,1.61
514,Nuevo Casas Grandes,MX,2022-09-06 01:43:48,30.4167,-107.9167,70.75,51,0,1.99
515,Katherine,AU,2022-09-06 01:43:48,-14.4667,132.2667,89.92,14,69,9.22
516,Matara,LK,2022-09-06 01:43:48,5.9485,80.5353,77.83,89,100,12.48
517,Agadir,MA,2022-09-06 01:43:49,30.4202,-9.5982,64.85,78,28,6.49
518,Bathsheba,BB,2022-09-06 01:43:49,13.2167,-59.5167,81.21,83,20,6.91
519,Langham,CA,2022-09-06 01:43:49,52.3668,-106.9679,69.64,33,4,15.79
520,Cuauhtemoc,MX,2022-09-06 01:43:49,28.4167,-106.8667,61.79,69,60,7.34
521,Kud,IN,2022-09-06 01:43:50,33.0833,75.2833,58.5,75,21,5.35
522,Sarkand,KZ,2022-09-06 01:43:50,45.41,79.9186,80.53,16,0,3.47
523,Carira,BR,2022-09-06 01:43:50,-10.3608,-37.7011,62.06,93,6,6.17
524,Gorontalo,ID,2022-09-06 01:43:50,0.5412,123.0595,82.09,82,100,3.15
525,Poli,TZ,2022-09-06 01:43:51,-3.3333,36.8,57.47,89,34,1.5
526,Koran,BA,2022-09-06 01:43:51,43.8103,18.5689,51.31,100,0,2.3
527,Mustasaari,FI,2022-09-06 01:43:51,63.1142,21.6822,53.89,93,0,2.3
528,Chicama,PE,2022-09-06 01:43:51,-7.8447,-79.1469,59.54,78,18,5.57
529,Wenchi,GH,2022-09-06 01:43:52,7.7392,-2.1046,70.21,98,73,5.1
530,Ust-Ishim,RU,2022-09-06 01:43:52,57.6935,71.1665,43.14,80,41,5.1
531,Ossora,RU,2022-09-06 01:43:52,59.2353,163.0719,52.83,46,33,1.28
532,Niquelandia,BR,2022-09-06 01:43:52,-14.4739,-48.4597,75.04,24,100,5.17
533,Bristol,US,2022-09-06 01:43:33,41.8334,-71.1662,67.78,85,100,5.14
534,Mountain Home,US,2022-09-06 01:43:53,43.133,-115.6912,94.48,10,20,11.5
535,Whitehorse,CA,2022-09-06 01:42:45,60.7161,-135.0538,57.97,48,75,6.91
536,Matamoros,MX,2022-09-06 01:43:53,25.5333,-103.25,71.11,75,100,4.63
537,Bud,US,2022-09-06 01:43:53,39.447,-86.1758,73.67,92,55,7.18
538,Russell,US,2022-09-06 01:43:54,32.3502,-85.1999,75.0,94,40,5.75
539,Usakos,NA,2022-09-06 01:43:54,-22.0,15.6,66.04,8,0,7.29
540,Waipawa,NZ,2022-09-06 01:43:54,-41.4122,175.5153,42.19,69,87,11.56
541,Calama,CL,2022-09-06 01:43:54,-22.4667,-68.9333,45.09,4,0,6.91
542,Beaupre,CA,2022-09-06 01:43:55,47.0443,-70.8953,58.86,51,0,11.5
543,Dunedin,NZ,2022-09-06 01:40:24,-45.8742,170.5036,45.81,65,99,8.99
544,Teguldet,RU,2022-09-06 01:43:55,57.3064,88.1667,47.21,97,100,8.57
545,Blagoyevo,RU,2022-09-06 01:43:55,63.3667,47.9167,43.39,97,100,4.16
546,Durazno,UY,2022-09-06 01:43:55,-33.4131,-56.5006,48.6,87,0,7.54
547,Bokovskaya,RU,2022-09-06 01:43:56,49.229,41.8306,50.43,72,100,5.48
548,Saint-Francois,FR,2022-09-06 01:43:56,46.4154,3.9054,63.84,88,0,2.3
549,Winnipeg,CA,2022-09-06 01:41:05,49.8844,-97.147,73.47,61,75,16.11
550,Kedougou,SN,2022-09-06 01:43:56,12.5579,-12.1743,75.0,94,75,3.27
551,Firminy,FR,2022-09-06 01:43:56,45.3873,4.2907,66.7,60,0,2.3
552,Kolvereid,NO,2022-09-06 01:43:57,64.8655,11.6047,48.6,76,23,7.31
553,Lienz,AT,2022-09-06 01:43:57,46.8289,12.769,59.9,93,4,3.47
554,Xining,CN,2022-09-06 01:43:57,36.6167,101.7667,55.78,53,0,2.13
555,Gwadar,PK,2022-09-06 01:44:57,25.1216,62.3254,80.4,77,100,4.45
556,Nadvoitsy,RU,2022-09-06 01:44:58,63.8667,34.3167,45.21,87,100,11.1
557,Uray,RU,2022-09-06 01:44:58,60.1247,64.7758,44.29,78,100,2.8
558,Yurginskoye,RU,2022-09-06 01:44:58,56.8189,67.3921,44.13,74,96,5.46
559,Namatanai,PG,2022-09-06 01:44:58,-3.6667,152.4333,85.6,63,100,9.08
560,Morant Bay,JM,2022-09-06 01:44:59,17.8815,-76.4093,85.62,80,16,1.7
561,Sandwick,GB,2022-09-06 01:44:59,60.0,-1.25,57.02,100,99,11.5
562,Umba,RU,2022-09-06 01:44:59,66.6871,34.3429,46.47,82,97,12.95
563,Banda Aceh,ID,2022-09-06 01:44:59,5.5577,95.3222,81.36,74,100,9.78
564,Bilgoraj,PL,2022-09-06 01:45:00,50.5411,22.722,43.66,62,37,5.14
565,San Quintin,MX,2022-09-06 01:45:00,30.4833,-115.95,75.2,83,1,10.4
566,Mufumbwe,ZM,2022-09-06 01:45:00,-13.6833,24.8,60.6,28,1,4.54
567,Kirakira,SB,2022-09-06 01:45:00,-10.4544,161.9205,85.5,68,4,11.83
568,Japura,ID,2022-09-06 01:45:01,-0.3167,102.35,82.15,82,61,2.57
569,Jining,CN,2022-09-06 01:45:01,35.405,116.5814,80.76,66,0,5.28
570,Zhaotong,CN,2022-09-06 01:45:01,27.3167,103.7167,63.82,55,88,3.04
571,Tahta,EG,2022-09-06 01:45:02,26.7693,31.5021,80.51,37,0,7.56
572,Banyo,CM,2022-09-06 01:45:02,6.75,11.8167,63.84,95,100,2.42
573,Nicoya,CR,2022-09-06 01:45:02,10.1483,-85.452,75.06,90,100,2.35
574,Point Pedro,LK,2022-09-06 01:45:03,9.8167,80.2333,81.73,77,100,22.06
575,Opunake,NZ,2022-09-06 01:45:03,-39.4556,173.8583,49.15,53,40,13.87
576,Boende,CD,2022-09-06 01:45:04,-0.2167,20.8667,69.93,96,2,1.7
577,Greenwood,US,2022-09-06 01:45:04,34.1668,-82.1165,78.28,58,0,3.44
578,Ruiz,MX,2022-09-06 01:45:04,21.95,-105.15,76.8,98,100,3.44
579,Sao Joao Da Barra,BR,2022-09-06 01:45:05,-21.6403,-41.0511,67.26,66,100,7.72
580,Matagami,CA,2022-09-06 01:45:05,49.7502,-77.6328,51.91,87,0,3.44
581,Kysyl-Syr,RU,2022-09-06 01:45:05,63.8986,122.7617,45.81,93,100,6.73
582,Andenes,NO,2022-09-06 01:45:06,69.3143,16.1194,46.92,93,100,13.8
583,Ust-Barguzin,RU,2022-09-06 01:45:06,53.45,108.9833,54.39,65,99,4.5
584,Basco,PH,2022-09-06 01:45:06,20.4487,121.9702,84.11,77,100,6.11
585,Qingdao,CN,2022-09-06 01:45:07,36.0986,120.3719,73.0,83,40,2.24
586,Imbituba,BR,2022-09-06 01:45:07,-28.24,-48.6703,60.82,87,100,9.46
587,Yaqui,MX,2022-09-06 01:45:07,27.3667,-110.1667,90.3,60,2,6.78
588,Hirara,JP,2022-09-06 01:45:07,24.8,125.2833,85.86,89,75,11.5
589,Hearst,CA,2022-09-06 01:45:08,49.6835,-83.6665,55.65,63,86,5.53
590,Ponta Delgada,PT,2022-09-06 01:45:08,37.7333,-25.6667,73.51,83,20,2.3
591,Kristiansund,NO,2022-09-06 01:45:08,63.1115,7.732,50.65,93,9,3.44
592,Hauterive,FR,2022-09-06 01:45:09,46.0901,3.4459,65.16,79,96,1.28
593,Sobolevo,RU,2022-09-06 01:45:09,54.4299,31.8996,38.7,94,56,7.23
594,Tucupita,VE,2022-09-06 01:45:09,9.0622,-62.051,75.31,97,100,2.68
